Scientific Name,Genus,Species,Subspecies,Variety,Author,Family,Order,Class,Common Names,Status,IUCN Category,GBIF ID,EOL ID,Total Images,Uploaded to Drive,Countries Found,Image Details (Name | Country | Date | Observer | URL)
Aa Rchb.f.,Aa,,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum monzonense Kraenzl.,Epidendrum,monzonense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum mora-retanae H&aacute;gsater,Epidendrum,mora-retanae,,,,,,,,,,5320944,,21,0,Costa Rica; Nicaragua,"Costa Rica | No date | Darin S. Penneys | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101100000/24492341-68A4-4B22-8645-6C4DFB402113.jpg || Costa Rica | No date | Endres,A.R. 108 | https://object.jacq.org/europeana/W/169318.jpg || Costa Rica | No date | Endres,A.R. 126 | https://object.jacq.org/europeana/W/167503.jpg || Costa Rica | No date | Endres,A.R. s.n. [s.d.] | https://object.jacq.org/europeana/W/159476.jpg || Costa Rica | No date | Endres,A.R. s.n. [s.d.] | https://object.jacq.org/europeana/W/159491.jpg || Costa Rica | No date | Endres,A.R. s.n. [s.d.] | https://object.jacq.org/europeana/W/169344.jpg || Costa Rica | No date | Gerardo Herrera Ch. | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101099000/60C452DC-A061-4D1C-B653-18A1981C66CF.jpg || Costa Rica | No date | L. O. Williams | http://fm-digital-assets.fieldmuseum.org/989/067/ORCH_epid_mora_1672120.jpg || Costa Rica | No date | Silvia Lobo | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101100000/8B410CEA-BE6C-4649-BAE4-89A883AF22EB.jpg || Costa Rica | No date | Thomas B. Croat | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101099000/6E6FD9D5-B309-4BC4-BFB9-9A7455150F9A.jpg || Nicaragua | No date | A. H. Heller | http://data.huh.harvard.edu/f894c775-469b-476e-a14f-662d604c8f00/image || Unknown | No date | Unknown observer | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101099000/60C452DC-A061-4D1C-B653-18A1981C66CF.jpg || Unknown | No date | Unknown observer | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101099000/6E6FD9D5-B309-4BC4-BFB9-9A7455150F9A.jpg || Unknown | No date | Unknown observer | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101100000/24492341-68A4-4B22-8645-6C4DFB402113.jpg || Unknown | No date | Unknown observer | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101100000/8B410CEA-BE6C-4649-BAE4-89A883AF22EB.jpg || Unknown | No date | Unknown observer | https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101100000/9A8CA865-A7F6-48B5-B72D-D4FD4CCBD598.jpg"
Epidendrum morae P. Ortiz,Epidendrum,morae,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum moralesii H&aacute;gsater,Epidendrum,moralesii,,,,,,,,,,10781606,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum morganii Dodson &amp; Garay,Epidendrum,morganii,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum morilloi H&aacute;gsater &amp; E. Santiago,Epidendrum,morilloi,,,,,,,,,,7668775,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum morimotoi V. P. Castro &amp; Mar&ccedil;al,Epidendrum,morimotoi,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum moritzii Rchb.f.,Epidendrum,moritzii,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum mormontoyi Collantes &amp; H&aacute;gsater,Epidendrum,mormontoyi,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum morochoi H&aacute;gsater,Epidendrum,morochoi,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum moronense Dodson &amp; H&aacute;gsater,Epidendrum,moronense,,,,,,,,,,5320897,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum morrisii H&aacute;gsater &amp; L. Cerv.,Epidendrum,morrisii,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum moscozoi H&aacute;gsater &amp; E. Santiago,Epidendrum,moscozoi,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum motozintlense H&aacute;gsater &amp; L. S&aacute;nchez,Epidendrum,motozintlense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum munchiquense H&aacute;gsater,Epidendrum,munchiquense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum muricatisepalum H&aacute;gsater,Epidendrum,muricatisepalum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum muricatoides H&aacute;gsater &amp; Dodson,Epidendrum,muricatoides,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum muscicola Schltr.,Epidendrum,muscicola,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum musciferum Lindl.,Epidendrum,musciferum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum mutelianum Cogn.,Epidendrum,mutelianum,,,,,,,,,,,1101756,0,0,,Unknown | No date | Unknown observer | 
Epidendrum mutisii H&aacute;gsater,Epidendrum,mutisii,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum myodes Rchb.f.,Epidendrum,myodes,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum myrianthum Lindl.,Epidendrum,myrianthum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum myrmecophorum Barb. Rodr.,Epidendrum,myrmecophorum,,,,,,,,,,,1101752,0,0,,Unknown | No date | Unknown observer | 
Epidendrum mytigastropodium H&aacute;gsater &amp; E. Santiago,Epidendrum,mytigastropodium,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nambijaense H&aacute;gsater &amp; H. Medina,Epidendrum,nambijaense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nanegalense H&aacute;gsater &amp; Dodson,Epidendrum,nanegalense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nanodentatum H&aacute;gsater &amp; Dodson,Epidendrum,nanodentatum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nanoecallosum H&aacute;gsater &amp; E. Santiago,Epidendrum,nanoecallosum,,,,,,,,,,6315963,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nanopsis Dodson &amp; H&aacute;gsater,Epidendrum,nanopsis,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nanosimplex H&aacute;gsater &amp; Dodson,Epidendrum,nanosimplex,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nanum C. Schweinf.,Epidendrum,nanum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum narinense H&aacute;gsater,Epidendrum,narinense,,,,,,,,,,5319857,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nasturtichilum H&aacute;gsater &amp; E.Santiago,Epidendrum,nasturtichilum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum natator H&aacute;gsater,Epidendrum,natator,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nativitatis Karremans,Epidendrum,nativitatis,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum naviculare H&aacute;gsater,Epidendrum,naviculare,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neglectum Schltr.,Epidendrum,neglectum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum negropautense H&aacute;gsater &amp; H. Medina,Epidendrum,negropautense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neillii H&aacute;gsater &amp; E. Santiago,Epidendrum,neillii,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nelsonii H&aacute;gsater,Epidendrum,nelsonii,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nematopetalum H&aacute;gsater &amp; Dodson,Epidendrum,nematopetalum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neocauliflorum A. D. Hawkes,Epidendrum,neocauliflorum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neodiscolor H&aacute;gsater,Epidendrum,neodiscolor,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neofuchsii J. M. H. Shaw,Epidendrum,neofuchsii,,,,,,,,,,10838830,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neogaliciensis H&aacute;gsater &amp; R. Gonz&aacute;lez,Epidendrum,neogaliciensis,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neolehmannia Schltr.,Epidendrum,neolehmannia,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neoporpax Ames,Epidendrum,neoporpax,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum neoviridiflorum H&aacute;gsater,Epidendrum,neoviridiflorum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nephroglossum Schltr.,Epidendrum,nephroglossum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nervosiflorum Ames &amp; C. Schweinf.,Epidendrum,nervosiflorum,,,,,,,,,,5320187,,7,0,Costa Rica,Costa Rica | No date | C. H. Lankester | http://data.huh.harvard.edu/16d51435-5335-45d4-9e50-4a1226cd9cdf/image || Costa Rica | No date | C. H. Lankester | http://data.huh.harvard.edu/3884eef3-46cb-49b0-9af0-9d4166e40167/image || Costa Rica | No date | P. C. Standley | http://data.huh.harvard.edu/55aa1648-613b-431f-88de-4285542c410b/image || Costa Rica | No date | W. C. Burger | http://fm-digital-assets.fieldmuseum.org/989/077/ORCH_epid_nerv_1753727.jpg || Costa Rica | No date | William C. Burger|Melinda Burger | https://images.mobot.org/tropicosimages5/detailimages/TropicosImagesVol5/101642000/99C878EC-C6A2-45BD-904D-9C761F23982E.jpg || Unknown | No date | Unknown observer | https://images.mobot.org/tropicosimages5/detailimages/TropicosImagesVol5/101642000/99C878EC-C6A2-45BD-904D-9C761F23982E.jpg
Epidendrum neudeckeri Dodson &amp; H&aacute;gsater,Epidendrum,neudeckeri,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nevadense H&aacute;gsater &amp; E. Santiago,Epidendrum,nevadense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nicaraguense Scheeren ex H&aacute;gsater,Epidendrum,nicaraguense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum niebliense H&aacute;gsater &amp; E. Santiago,Epidendrum,niebliense,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nigricans Schltr.,Epidendrum,nigricans,,,,,,,,,,5320113,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nigrivinosum H&aacute;gsater,Epidendrum,nigrivinosum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nitens Rchb.f.,Epidendrum,nitens,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum niveocaligarium H&aacute;gsater,Epidendrum,niveocaligarium,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum niveum E. M. Pessoa &amp; M. R. Miranda,Epidendrum,niveum,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum noackii Cogn.,Epidendrum,noackii,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nocteva H&aacute;gsater &amp; L. S&aacute;nchez,Epidendrum,nocteva,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum noctirufescens H&aacute;gsater &amp; Cadena,Epidendrum,noctirufescens,,,,,,,,,,,,0,0,,Unknown | No date | Unknown observer | 
Epidendrum nocturnum Jacq.,Epidendrum,nocturnum,,,,,,,Flor de San Pedro,,,,49948561,0,0,,Unknown | No date | Unknown observer | 
