id,taxonomy_id,display_name,scientific_name,genus,species,author,region,native_habitat,bloom_time,growth_habit,climate_preference,leaf_form,pseudobulb_presence,light_requirements,temperature_range,water_requirements,fertilizer_needs,cultural_notes,image_filename,image_url,google_drive_id,photographer,image_source,ocr_text,ai_description,ai_confidence,ai_extracted_metadata,ingestion_source,validation_status,is_featured,view_count,created_at,updated_at,user_id,rhs_registration_id,is_hybrid,is_species,grex_name,clone_name,pod_parent,pollen_parent,parentage_formula,generation,registration_date,registrant,rhs_verification_status,enhancement_data,pollinator_types,flowering_time,mycorrhizal_fungi,is_fragrant,photo_date,continent,climate_zone,phenotype_variations,morphological_traits,variation_analysis,mutation_indicators,phenotype_confidence,common_names,name_derivation,native_distribution,environmental_zones,leaf_shape,leaf_description,flower_description,plant_size,botanical_features,decimal_latitude,decimal_longitude,country,collector,event_date,data_source,state_province,locality,collection_number,gbif_id,source_url,is_flowering,flowering_stage,flower_count,inflorescence_count,flower_size_mm,flower_measurements,bloom_season_indicator,flowering_photo_date,flowering_photo_datetime,photo_gps_coordinates,camera_info,exif_data,growing_environment,substrate_type,mounting_evidence,natural_vs_cultivated,light_conditions,humidity_indicators,temperature_indicators,root_visibility,plant_maturity,setting_type,companion_plants,elevation_indicators,conservation_status_clues,identification_status,identification_votes,suggested_genus,suggested_species,gbif_occurrence_key,gbif_species_key,gbif_dataset_key,gbif_basis_of_record,gbif_license,gbif_occurrence_status,gbif_establishment_means,gbif_last_updated,inaturalist_observation_id,inaturalist_quality_grade,inaturalist_identifications_count,inaturalist_license_code,inaturalist_positional_accuracy,inaturalist_last_updated,external_images,external_media_count,external_image_licenses,external_image_credits,literature_references,cultivation_sources,reference_citations,conservation_papers,taxonomic_publications,horticultural_articles,nursery_recommendations,current_availability,price_range,purchase_links,seed_suppliers,tissue_culture_sources,specialty_vendors,care_guides,video_resources,forum_discussions,expert_advice,research_significance,conservation_status_details,habitat_research,pollination_studies,breeding_research,commercial_importance,propagation_difficulty,market_demand,seasonal_availability,import_restrictions,society_highlights,show_awards,notable_growers,community_notes,external_data_sources,eol_page_id,eol_traits,eol_common_names,eol_synonyms,eol_descriptions,eol_images,eol_last_updated
6326,,Diuris orientis,Diuris orientis,Diuris,orientis,,,,,,,,,,,,,,,http://orchidcentral.org/Images/Disa-Habenaria-Stenoglottis-etc/Species/4943_Diuris orientis.jpg,,,Roberta Fox - Disa,,Encyclopedia of Life data for Diuris orientis.,,,roberta_fox_validated,pending,f,0,2025-09-24 17:52:48.604337,2025-09-24 18:00:05.433494,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,http://orchidcentral.org/WebPages/GroupDisa.html | EOL ID: Unknown,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,"Trichocentrum ""Walkerinter""","Trichocentrum ""Walkerinter""",Trichocentrum,"""Walkerinter""","","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1A-77hyjxePrTuXArW47kUzYrNfeC8Mij,1A-77hyjxePrTuXArW47kUzYrNfeC8Mij,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1A-77hyjxePrTuXArW47kUzYrNfeC8Mij/view,,Trichocentrum  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:38:57.506204,2025-09-07 21:33:32.877843,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,,Phalaenopsis magnificum,Phalaenopsis magnificum,Phalaenopsis,magnificum,,,,,epiphytic,,,,,,,,,,/api/drive-photo/1142ajwZe7_LbGt-BPy-HqVkLpNczcfZY,13Fu20lqwR1MYS4WIfpQdgjSEfdlRch0G,Demo Scraper B,,,"Phalaenopsis orchid, commonly known as moth orchid, prized for its long-lasting blooms and ease of care.",0.7,,demo scraper b_demo,needs_review,f,0,2025-08-25 01:03:14.923659,2025-09-07 20:10:36.292508,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,,Cattleya grandiflorum,Cattleya grandiflorum,Cattleya,grandiflorum,,,,,epiphytic,,,,,,,,,,/api/drive-photo/185MlwyxBU8Dy6bqGdwXXPeBXTlhg5M0I,13LKU2YPG8zmXQr3fgA3STUNpHLiwZb_k,Demo Scraper A,,,"Cattleya orchid known for its large, showy, often fragrant flowers. This grandiflorum variety displays the characteristic beauty of the Cattleya genus.",0.7,,demo scraper a_demo,needs_review,f,0,2025-08-25 01:03:15.054145,2025-09-07 20:10:36.292509,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,Epidendrum villotae,Epidendrum villotae,Epidendrum,villotae,,,,,epiphytic,intermediate,,,,,,,,1289_Epi_villotae.jpg,,,,,,Epidendrum villotae is a beautiful orchid with unique characteristics.,0.7,"{""identification"": {""scientific_name"": ""Epidendrum villotae"", ""genus"": ""Epidendrum"", ""species"": ""villotae"", ""confidence"": 0.93, ""suggested_name"": ""Epi villotae""}, ""morphology"": {""growth_habit"": ""epiphytic"", ""pseudobulb_presence"": false, ""leaf_form"": ""grassy"", ""flower_size"": ""medium"", ""flower_count"": ""multiple""}, ""ecology"": {""climate_preference"": ""intermediate"", ""elevation_preference"": ""lowland"", ""habitat"": ""rainforest"", ""light_requirements"": ""moderate_shade""}, ""cultural"": {""temperature_range"": ""18-25\u00b0C"", ""humidity_needs"": ""moderate"", ""air_movement"": ""beneficial"", ""potting_medium"": ""sphagnum_mix""}, ""characteristics"": {""fragrance"": false, ""bloom_season"": ""variable"", ""flower_longevity"": ""short"", ""awards_potential"": false}, ""geographic"": {""native_region"": ""Neotropical"", ""distribution"": ""widespread"", ""conservation_status"": ""stable""}, ""breeding"": {""is_hybrid"": false, ""is_species"": true, ""breeding_value"": ""moderate"", ""compatibility"": ""narrow""}, ""analysis_metadata"": {""analysis_date"": ""2025-08-23T17:37:45.850930"", ""ai_model"": ""gpt-4o"", ""processing_time"": 2.1, ""data_sources"": [""image_analysis"", ""taxonomic_database"", ""cultivation_records""]}}",species_folder_import,validated,f,0,2025-08-23 17:17:27.809434,2025-08-25 19:11:46.105759,,,f,t,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,Mysticidium capense,Mysticidium capense,Mysticidium,capense,"","","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,https://lh3.googleusercontent.com/d/16rBjEQJBg98IFuVPy0DvaZw72Hg5Du6b,16rBjEQJBg98IFuVPy0DvaZw72Hg5Du6b,Five Cities Orchid Society Collection,https://drive.google.com/file/d/16rBjEQJBg98IFuVPy0DvaZw72Hg5Du6b/view,,Mysticidium capense is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,needs_review,f,0,2025-08-24 00:39:02.374012,2025-09-07 22:29:58.89772,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,,Warczewiczella Treasure,Warczewiczella Treasure,Warczewiczella,Treasure,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/warczewiczella/warczewiczella_0096.jpg,,Jay Pfahl,,,Warczewiczella  is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084773,rejected,f,0,2025-08-25 01:19:33.057993,2025-09-07 05:20:45.297121,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,,Cymbidium suaveolens,Cymbidium suaveolens,Cymbidium,suaveolens,,,,,terrestrial,,,,,,,,,,https://orchidphotos.org/cymbidium/cymbidium_0099.jpg,,Peter Lin,,,Cymbidium suaveolens is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084773,pending,f,0,2025-08-25 01:19:33.329606,2025-08-26 09:27:07.080913,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6348,,Cymbidium eburneum,Cymbidium eburneum,Cymbidium,eburneum,,,,,,,,,,,,,,,,,,Gary Yong Gee Orchids,,Species Cymbidium eburneum from Gary Yong Gee's collection,,,gary_species_url,pending,f,0,2025-09-24 18:00:10.781357,2025-09-24 18:00:10.781358,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,https://orchids.yonggee.name/species/cymbidium-eburneum,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,,Cymbidium tracyanum,Cymbidium tracyanum,Cymbidium,tracyanum,,,,,,,,,,,,,,,,,,Gary Yong Gee Orchids,,Species Cymbidium tracyanum from Gary Yong Gee's collection,,,gary_species_url,pending,f,0,2025-09-24 18:00:11.652699,2025-09-24 18:00:11.6527,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,https://orchids.yonggee.name/species/cymbidium-tracyanum,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,,Cymbidium hookerianum,Cymbidium hookerianum,Cymbidium,hookerianum,,,,,,,,,,,,,,,,,,Gary Yong Gee Orchids,,Species Cymbidium hookerianum from Gary Yong Gee's collection,,,gary_species_url,pending,f,0,2025-09-24 18:00:11.941814,2025-09-24 18:00:11.941815,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,https://orchids.yonggee.name/species/cymbidium-hookerianum,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,,Cymbidium lowianum,Cymbidium lowianum,Cymbidium,lowianum,,,,,,,,,,,,,,,,,,Gary Yong Gee Orchids,,Species Cymbidium lowianum from Gary Yong Gee's collection,,,gary_species_url,pending,f,0,2025-09-24 18:00:11.068057,2025-09-24 18:00:11.068058,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,https://orchids.yonggee.name/species/cymbidium-lowianum,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939,,BOLD:ADZ3062 species,BOLD:ADZ3062,BOLD:ADZ3062,species,,South Africa,Site 1 - cultivated,,epiphytic,,,,,,,,GBIF ID: 4915767021 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4915767021,,,,,BOLD:ADZ3062  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:28.547931,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,,Cymbidium insigne,Cymbidium insigne,Cymbidium,insigne,,,,,,,,,,,,,,,,,,Gary Yong Gee Orchids,,Species Cymbidium insigne from Gary Yong Gee's collection,,,gary_species_url,pending,f,0,2025-09-24 18:00:11.362656,2025-09-24 18:00:11.362657,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,https://orchids.yonggee.name/species/cymbidium-insigne,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,,CT Gomesa recurva,CT Gomesa recurva,Cattleya,Gomesa,,,,,epiphytic,,,,,,,,"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3385CT_Gomesa recurva.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Oncidium Alliance/Species/3385CT_Gomesa recurva.jpg,,"Cattleya orchid known for its large, showy, often fragrant flowers. This Gomesa variety displays the characteristic beauty of the Cattleya genus.",0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:03.42946,2025-08-25 09:53:10.844759,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,,Cyperorchis picta,Cyperorchis picta,Cyperorchis,picta,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/cyperorchis/cyperorchis_0086.jpg,,Ron Parsons,,,Cyperorchis picta is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084772,pending,f,0,2025-08-25 01:19:32.164115,2025-08-26 09:25:11.798501,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,,Brassavola major,Brassavola major,Brassavola,major,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/brassavola/brassavola_0097.jpg,,Franco Pupulin,,,Brassavola major is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084773,pending,f,0,2025-08-25 01:19:33.155644,2025-08-26 09:27:07.080912,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,,Eria maculata,Eria maculata,Eria,maculata,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/eria/eria_0098.jpg,,Guido Braem,,,Eria maculata is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084773,pending,f,0,2025-08-25 01:19:33.242198,2025-08-26 09:27:07.080913,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,,Sudamerlycaste elegans,Sudamerlycaste elegans,Sudamerlycaste,elegans,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/sudamerlycaste/sudamerlycaste_0101.jpg,,Andy Phillips,,,Sudamerlycaste elegans is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084773,pending,f,0,2025-08-25 01:19:33.509436,2025-08-26 09:27:07.080914,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,,Ida gracilis,Ida gracilis,Ida,gracilis,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/ida/ida_0104.jpg,,Andy Phillips,,,Ida gracilis is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084773,pending,f,0,2025-08-25 01:19:33.799948,2025-08-26 09:27:07.080915,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,Epidendrum marsupiale,Epidendrum marsupiale,Epidendrum,marsupiale,,,,,epiphytic,intermediate,,,,,,,,2686_Epi_marsupiale.jpg,,,Chris Howard,,,AI identified as Epidendrum marsupiale with 84% confidence. Features epiphytic growth habit with small flowers.,0.84,"{""identification"": {""scientific_name"": ""Epidendrum marsupiale"", ""genus"": ""Epidendrum"", ""species"": ""marsupiale"", ""confidence"": 0.84, ""suggested_name"": ""Epi marsupiale""}, ""morphology"": {""growth_habit"": ""epiphytic"", ""pseudobulb_presence"": false, ""leaf_form"": ""grassy"", ""flower_size"": ""small"", ""flower_count"": ""multiple""}, ""ecology"": {""climate_preference"": ""intermediate"", ""elevation_preference"": ""lowland"", ""habitat"": ""rainforest"", ""light_requirements"": ""moderate_shade""}, ""cultural"": {""temperature_range"": ""18-25\u00b0C"", ""humidity_needs"": ""moderate"", ""air_movement"": ""beneficial"", ""potting_medium"": ""sphagnum_mix""}, ""characteristics"": {""fragrance"": false, ""bloom_season"": ""variable"", ""flower_longevity"": ""short"", ""awards_potential"": false}, ""geographic"": {""native_region"": ""Neotropical"", ""distribution"": ""widespread"", ""conservation_status"": ""stable""}, ""breeding"": {""is_hybrid"": false, ""is_species"": true, ""breeding_value"": ""moderate"", ""compatibility"": ""narrow""}, ""analysis_metadata"": {""analysis_date"": ""2025-08-23T17:38:52.022165"", ""ai_model"": ""gpt-4o"", ""processing_time"": 4.8, ""data_sources"": [""image_analysis"", ""taxonomic_database"", ""cultivation_records""]}}",chris_howard_google_drive,validated,f,0,2025-08-23 17:17:28.230401,2025-08-25 09:51:12.246831,,,f,t,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,,CT Macroclinium dalstroemii,CT Macroclinium dalstroemii,Cattleya,Macroclinium,,,,,epiphytic,,,,,,,,"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4999CT_Macroclinium dalstroemii 3.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Oncidium Alliance/Species/4999CT_Macroclinium dalstroemii 3.jpg,,"Cattleya orchid known for its large, showy, often fragrant flowers. This Macroclinium variety displays the characteristic beauty of the Cattleya genus.",0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:03.878029,2025-08-25 09:53:10.84476,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,,Cochleanthes Barbara 'Flamingo',Cochleanthes Barbara 'Flamingo',Cochleanthes,Barbara,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/cochleanthes/cochleanthes_0110.jpg,,Eric Hunt,,,Cochleanthes  is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084774,rejected,f,0,2025-08-25 01:19:34.341651,2025-09-07 05:20:45.940032,,,f,f,,Flamingo,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,,Dracula rosea,Dracula rosea,Dracula,rosea,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/dracula/dracula_0107.jpg,,Tom Velardi,,,Dracula rosea is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084774,pending,f,0,2025-08-25 01:19:34.067476,2025-08-26 09:28:59.878682,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,,"Cattleya ""Morm""","Cattleya ""Morm""",Cattleya,"""Morm""","","","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,https://lh3.googleusercontent.com/d/1z9Fw0ZuJGzQT34k6aCojaZbVNWIPqHWY,1z9Fw0ZuJGzQT34k6aCojaZbVNWIPqHWY,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1z9Fw0ZuJGzQT34k6aCojaZbVNWIPqHWY/view,,"Cattleya orchid known for its large, showy, often fragrant flowers. This  variety displays the characteristic beauty of the Cattleya genus.",0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:24.587231,2025-09-07 19:29:42.018697,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,,Epidendrum Alexander,Epidendrum Alexander,Epidendrum,Alexander,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/epidendrum/epidendrum_0112.jpg,,Andy Phillips,,,Epidendrum  is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084774,rejected,f,0,2025-08-25 01:19:34.515195,2025-09-07 05:20:46.217289,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,,Aerides robusta,Aerides robusta,Aerides,robusta,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/aerides/aerides_0109.jpg,,Andy Phillips,,,Aerides robusta is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084774,pending,f,0,2025-08-25 01:19:34.24865,2025-08-26 09:28:59.878683,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,Trichocentrum,Trichocentrum ,Trichocentrum,species,"","","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,https://lh3.googleusercontent.com/d/1nExOCqst4frF5gQrLgVl5tud9_JDOS4f,1nExOCqst4frF5gQrLgVl5tud9_JDOS4f,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1nExOCqst4frF5gQrLgVl5tud9_JDOS4f/view,,Trichocentrum  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:19.583868,2025-09-07 20:43:33.047572,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,,Sudamerlycaste Alexander,Sudamerlycaste Alexander,Sudamerlycaste,Alexander,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/sudamerlycaste/sudamerlycaste_0113.jpg,,Eric Hunt,,,Sudamerlycaste  is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084774,rejected,f,0,2025-08-25 01:19:34.605459,2025-09-07 05:20:46.307887,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,,Angraecum flava,Angraecum flava,Angraecum,flava,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/angraecum/angraecum_0111.jpg,,Ron Parsons,,,Angraecum flava is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084774,pending,f,0,2025-08-25 01:19:34.428468,2025-08-26 09:28:59.878684,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,,Encyclia flava,Encyclia flava,Encyclia,flava,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/encyclia/encyclia_0116.jpg,,Guido Braem,,,Encyclia flava is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084774,pending,f,0,2025-08-25 01:19:34.883514,2025-08-26 09:32:25.766623,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,,Brassavola minor,Brassavola minor,Brassavola,minor,,,,,epiphytic,,,,,,,,,,https://orchidphotos.org/brassavola/brassavola_0118.jpg,,Jay Pfahl,,,Brassavola minor is a beautiful orchid with unique characteristics.,0.7,,aggressive_collection_1756084775,pending,f,0,2025-08-25 01:19:35.065758,2025-08-26 09:32:25.766629,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
